,Unnamed: 0,year,month,WD,sampling_date,basin,sampling_point,BOD,chla,COD,chro,DO,EC,SS,wtemp,TOC,clar,lake_x,Title,Satellite_date,check_same_date,lake_y,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,check
966,966,,,,20210719,,D3,,19.5,,,7.8,,,25.8,,1.8,대청호,1_1_20210721T021611_20210721T022210_T52SCF.tif,20210721,처_음,대청호,506.6666667,462.1111111,564.6666667,425.4444444,455.6666667,430.1111111,467.3333333,398.7777778,496,727.6666667,410.4444444,376.8888889,2
967,967,,,,20210726,,D3,,5.9,,,6.5,,,25.8,,2.8,대청호,1_1_20210726T021609_20210726T021605_T52SCF.tif,20210726,처_음,대청호,580.6666667,599.7777778,677.6666667,503.1111111,521.4444444,423.6666667,457.2222222,358.1111111,434.1111111,422,426.8888889,404.5555556,2
968,968,,,,20210802,,D3,,8.4,,,5.9,,,26.8,,2.5,대청호,1_1_20210805T021609_20210805T021604_T52SCF.tif,20210805,처_음,대청호,270.6666667,334,450.1111111,141.6666667,135.2222222,43.22222222,32.88888889,18.77777778,15.22222222,0,36.11111111,26.44444444,3
969,969,,,,20210809,,D3,,14.3,,,5.5,,,27.1,,1.1,대청호,1_1_20210810T021611_20210810T021605_T52SCF.tif,20210810,처_음,대청호,689.3333333,617.2222222,730.3333333,350.5555556,367.1111111,205,189.5555556,143,129.3333333,185.3333333,75.55555556,56.22222222,3
970,970,,,,20210817,,D3,,15.5,,,6.3,,,27.3,,1.5,대청호,1_1_20210815T021609_20210815T022417_T52SCF.tif,20210815,처_음,대청호,280.3333333,378,476.1111111,250.2222222,286.8888889,263,299.1111111,244.3333333,249,230.3333333,95.55555556,57.88888889,3
971,971,,,,20210823,,D3,,12.4,,,5.6,,,26.4,,1.5,대청호,1_1_20210820T021611_20210820T022256_T52SCF.tif,20210820,처_음,대청호,5077.666667,6298.666667,5942.222222,5634.222222,5898.777778,5679.111111,5485.666667,6176.444444,5260.444444,8076.333333,5262.333333,4176.666667,3
972,972,,,,20210830,,D3,,9.5,,,3.6,,,25.6,,1.6,대청호,1_1_20210830T021601_20210830T021604_T52SCF.tif,20210830,처_음,대청호,7130.666667,7332.888889,7575.111111,7816.444444,7887.222222,7893.222222,7970.555556,8132.444444,8024.888889,7085.666667,4599.555556,3068.666667,3
973,973,,,,20210906,,D3,,4.6,,,3.7,,,24.1,,1.7,대청호,1_1_20210904T021559_20210904T021559_T52SCF.tif,20210904,처_음,대청호,622.3333333,707.3333333,795.6666667,645.1111111,763.1111111,941.7777778,1046.777778,1023.333333,1047.111111,2219.333333,557.7777778,454.8888889,2
974,974,,,,20210913,,D3,,6.8,,,5.1,,,24.5,,1.6,대청호,1_1_20210914T021559_20210914T022500_T52SCF.tif,20210914,처_음,대청호,2770,2813.555556,2799.555556,2608.888889,2597.444444,3060.111111,3401.777778,3589.333333,3504.444444,1823,1865.444444,1612.111111,3
975,975,,,,20210923,,D3,,12.1,,,5.2,,,23.9,,1.8,대청호,1_1_20210924T021559_20210924T021601_T52SCF.tif,20210924,처_음,대청호,227.3333333,296.5555556,339,180.5555556,216.2222222,145,149.8888889,132,111.6666667,118.6666667,70.33333333,58.22222222,3
976,976,,,,20210927,,D3,,8.8,,,5.9,,,23.7,,2.1,대청호,1_1_20210924T021559_20210924T021601_T52SCF.tif,20210924,처_음,대청호,227.3333333,296.5555556,339,180.5555556,216.2222222,145,149.8888889,132,111.6666667,118.6666667,70.33333333,58.22222222,3
977,977,,,,20211005,,D3,,11,,,6.7,,,24,,1.5,대청호,1_1_20211004T021609_20211004T021603_T52SCF.tif,20211004,처_음,대청호,6453.333333,5572.888889,5258.666667,5005.333333,5453.222222,5279.555556,5150.444444,5036.444444,4995,15880,1388.888889,1636.888889,3
978,978,,,,20211012,,D3,,12.7,,,5,,,23.1,,2.6,대청호,1_1_20211009T021611_20211009T021608_T52SCF.tif,20211009,처_음,대청호,570.6666667,577.6666667,714.8888889,572.2222222,732.2222222,944.1111111,1026.666667,1102.777778,1038.222222,2066,1024.444444,867.2222222,3
979,979,,,,20211018,,D3,,21.6,,,7.1,,,21.7,,2.2,대청호,1_1_20211019T021721_20211019T022407_T52SCF.tif,20211019,처_음,대청호,2620.666667,2532.444444,2585.333333,2564.222222,2739,2924.111111,2994.666667,2653.555556,3058.666667,2441,2541.777778,2422.666667,3
980,980,,,,20211025,,D3,,15.9,,,7.2,,,20.6,,3.4,대청호,1_1_20211024T021749_20211024T021743_T52SCF.tif,20211024,처_음,대청호,49,121.1111111,152.3333333,86.88888889,66.77777778,35.66666667,43.55555556,39,22.33333333,2.666666667,35,28.33333333,2
981,981,,,,20211101,,D3,,8.7,,,6.9,,,19.8,,3.2,대청호,1_1_20211103T021839_20211103T022714_T52SCF.tif,20211103,처_음,대청호,336.6666667,394.5555556,354,262.2222222,258.3333333,224,219.2222222,206.5555556,185.4444444,157,98.66666667,52.55555556,3
982,982,,,,20211108,,D3,,10.6,,,7.4,,,18.8,,2.3,대청호,1_1_20211108T021901_20211108T021903_T52SCF.tif,20211108,처_음,대청호,9147.666667,8845.333333,9045.333333,9239.111111,9473.666667,9244.111111,9058,9674.666667,8901.333333,14868.33333,2258.666667,2680.777778,3
983,983,,,,20211115,,D3,,6.6,,,7.4,,,17.2,,3.3,대청호,1_1_20211113T021929_20211113T021932_T52SCF.tif,20211113,처_음,대청호,4357.333333,5062.222222,4671.777778,4445.777778,4436.777778,4253.555556,4086.555556,4881.111111,3877.777778,5529.333333,3893.888889,3377.111111,3
984,984,,,,20211122,,D3,,8.6,,,8.2,,,16.4,,2.5,대청호,1_1_20211123T022009_20211123T022012_T52SCF.tif,20211123,처_음,대청호,10612,9759.111111,9239.111111,9044.444444,9141.777778,8888.888889,8675.333333,9006.222222,8373.777778,11109,6464.666667,5438.777778,3
985,985,,,,20211129,,D3,,8.3,,,8.1,,,14.8,,2.5,대청호,1_1_20211128T022031_20211128T022033_T52SCF.tif,20211128,처_음,대청호,1.333333333,3,44.22222222,12.66666667,1,1,1,1,1,0.666666667,2.555555556,28.88888889,1
986,986,,,,20211206,,D3,,4.1,,,8.4,,,13.3,,4.5,대청호,1_1_20211208T022101_20211208T022058_T52SCF.tif,20211208,처_음,대청호,1,7.111111111,67.77777778,32.55555556,2,1,1,1,0.333333333,0,23.33333333,29.55555556,1
987,987,,,,20211213,,D3,,5.2,,,8.6,,,12.2,,3.9,대청호,1_1_20211213T022059_20211213T022101_T52SCF.tif,20211213,처_음,대청호,1,13.88888889,31.11111111,1,1,1,1,1,1,0.666666667,13,35.33333333,2
988,988,,,,20211220,,D3,,5,,,8.9,,,10.8,,2.4,대청호,1_1_20211218T022111_20211218T022113_T52SCF.tif,20211218,처_음,대청호,1,1,1,1,1,1,1,1,1,0.666666667,9,14,2
989,989,,,,20211227,,D3,,5.2,,,9.4,,,9.2,,4,대청호,1_1_20211228T022111_20211228T022114_T52SCF.tif,20211228,처_음,대청호,2886,3251.777778,2866.444444,2607.111111,2415,2292.555556,2154.888889,3069.444444,2007.777778,2668,2337.444444,1722,3
990,990,,,,20191230,,D5,,3.9,,,9.7,,,9.8,,4.5,대청호,1_1_20191229T022111_20191229T022107_T52SCF.tif,20191229,처_음,대청호,6208.555556,6029.777778,6053.333333,5995.555556,6047.777778,5931.777778,5864.555556,6144,5761.444444,5795.777778,1092.777778,1254.888889,2
991,991,,,,20200106,,D5,,3.7,,,9.9,,,8.9,,5,대청호,1_1_20200108T022051_20200108T022050_T52SCF.tif,20200108,처_음,대청호,11781.44444,11874.66667,12097.77778,12181.33333,12496.11111,12138.77778,11990.11111,12434.66667,11869.22222,12724,7743.555556,6084.333333,3
992,992,,,,20200113,,D5,,3.4,,,10.3,,,8.1,,4.2,대청호,1_1_20200113T022039_20200113T022038_T52SCF.tif,20200113,처_음,대청호,1260.444444,1179.888889,913.3333333,775.4444444,747,718,726.7777778,696.1111111,666.5555556,662.2222222,483.4444444,399.8888889,3
993,993,,,,20200120,,D5,,3.6,,,10.5,,,7.1,,4.2,대청호,1_1_20200118T022021_20200118T022020_T52SCF.tif,20200118,처_음,대청호,182.3333333,179.7777778,226.5555556,164.3333333,141.2222222,125,116,125.1111111,119.6666667,82.22222222,64.77777778,43.77777778,1
994,994,,,,20200128,,D5,,3.4,,,11,,,7,,3.6,대청호,1_1_20200128T021941_20200128T021937_T52SCF.tif,20200128,처_음,대청호,879.6666667,612.2222222,656.5555556,681,760.6666667,829,881.8888889,812.8888889,995.3333333,1493.222222,911.3333333,901.8888889,3
995,995,,,,20200203,,D5,,3.1,,,10.9,,,6.8,,5,대청호,1_1_20200202T021909_20200202T021911_T52SCF.tif,20200202,처_음,대청호,2653.777778,2600.888889,2346.222222,2174.666667,2233.333333,2213.888889,2170.555556,2220.666667,2098.666667,2641.333333,1188.666667,1025.555556,2
996,996,,,,20200210,,D5,,2.7,,,11,,,6.6,,4.5,대청호,1_1_20200212T021819_20200212T021815_T52SCF.tif,20200212,처_음,대청호,10403.77778,10199.11111,9919.111111,9984,10175.44444,9736.555556,9492.777778,10146.66667,9239.888889,15216.33333,3888.222222,3694,2
997,997,,,,20200217,,D5,,7.1,,,11.3,,,6.6,,3.8,대청호,1_1_20200217T021741_20200217T021741_T52SCF.tif,20200217,처_음,대청호,158.5555556,165.3333333,177.4444444,120.6666667,135.2222222,91.77777778,101.5555556,104.8888889,108.6666667,109,112.5555556,115.5555556,2
998,998,,,,20200224,,D5,,2.9,,,11.4,,,6.8,,4.8,대청호,1_1_20200222T021709_20200222T021711_T52SCF.tif,20200222,처_음,대청호,740.8888889,797,729.6666667,635.6666667,630.1111111,632,635.4444444,634.7777778,578.2222222,539,402.2222222,306.7777778,2
999,999,,,,20200302,,D5,,3.1,,,11.5,,,6.7,,4.2,대청호,1_1_20200303T021559_20200303T021602_T52SCF.tif,20200303,처_음,대청호,189.5555556,258.2222222,216.4444444,155,146.4444444,134.6666667,138.8888889,125.1111111,112,94.44444444,90.44444444,65.88888889,2
1000,1000,,,,20200309,,D5,,3.2,,,11.8,,,7.3,,3.9,대청호,1_1_20200308T021601_20200308T021559_T52SCF.tif,20200308,처_음,대청호,140.1111111,153.5555556,179,112.1111111,95.33333333,71.44444444,59.11111111,66.77777778,57.55555556,54.55555556,63.66666667,36.44444444,0
1001,1001,,,,20200316,,D5,,4.1,,,11.9,,,7.5,,4.2,대청호,1_1_20200318T021601_20200318T021559_T52SCF.tif,20200318,처_음,대청호,15,36.88888889,78.11111111,24.66666667,13.22222222,0.333333333,0.444444444,1.111111111,0.444444444,17.55555556,37.33333333,41.33333333,0
1002,1002,,,,20200323,,D5,,3.5,,,11.7,,,8.1,,3.3,대청호,1_1_20200323T021559_20200323T021601_T52SCF.tif,20200323,처_음,대청호,271.3333333,345.1111111,318.6666667,217.1111111,203.1111111,174.5555556,189.7777778,165.6666667,151.5555556,138.4444444,135.4444444,113.7777778,1
1003,1003,,,,20200330,,D5,,3.2,,,10.8,,,9,,3.2,대청호,1_1_20200328T021601_20200328T021559_T52SCF.tif,20200328,처_음,대청호,3936.222222,3747.333333,3726.222222,3665.555556,3657.555556,3749.333333,3819,4079.555556,3839.444444,2505.777778,1213.888889,1292.111111,3
1004,1004,,,,20200406,,D5,,2.7,,,10.4,,,9.1,,3.2,대청호,1_1_20200407T021601_20200407T021600_T52SCF.tif,20200407,처_음,대청호,1197.888889,1115.777778,1066.444444,884.4444444,904.5555556,928.6666667,903.8888889,883.7777778,833.7777778,833.2222222,424.4444444,276,2
1005,1005,,,,20200413,,D5,,2.3,,,10.3,,,9.2,,2.8,대청호,1_1_20200412T021559_20200412T021559_T52SCF.tif,20200412,처_음,대청호,6955,6597.333333,6069.777778,5907.111111,6077.333333,5920.555556,5852.111111,6029.333333,5659.222222,7852.222222,4858.666667,4206.888889,3
1006,1006,,,,20200420,,D5,,2.9,,,9.3,,,9.4,,4.2,대청호,1_1_20200422T021559_20200422T021557_T52SCF.tif,20200422,처_음,대청호,3012.222222,2222.666667,2265.777778,2300.444444,2527.555556,2788.888889,2899.888889,2588.888889,2974.888889,3672.444444,2376.111111,2012,3
1007,1007,,,,20200427,,D5,,1.8,,,9.5,,,9.9,,4,대청호,1_1_20200427T021611_20200427T021605_T52SCF.tif,20200427,처_음,대청호,626.6666667,585.4444444,575.1111111,369.6666667,360.3333333,353.2222222,315.1111111,320.2222222,272.1111111,282.1111111,166.8888889,134.6666667,3
1008,1008,,,,20200504,,D5,,1.4,,,9.7,,,12.1,,5.1,대청호,1_1_20200502T021559_20200502T021559_T52SCF.tif,20200502,처_음,대청호,3858,3749.333333,3456.444444,3152.444444,3435.111111,3504.333333,3470.888889,3663.777778,3404.666667,9933.555556,1708.333333,1675.777778,3
1009,1009,,,,20200511,,D5,,1.5,,,8.6,,,11.6,,5.2,대청호,1_1_20200512T021559_20200512T021601_T52SCF.tif,20200512,처_음,대청호,161.4444444,598.2222222,889.6666667,1048.888889,1211,1377.777778,1508.222222,1613.555556,1620.666667,2162.333333,1465.777778,1157.666667,3
1010,1010,,,,20200518,,D5,,2,,,8.5,,,12.7,,4.3,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,1011,,,,20200525,,D5,,3.1,,,8.1,,,12.5,,4.4,대청호,1_1_20200527T021611_20200527T021609_T52SCF.tif,20200527,처_음,대청호,825.2222222,919.6666667,955.6666667,839.1111111,860,814.3333333,806.7777778,888.7777778,769.8888889,847.2222222,735.5555556,637.7777778,3
1012,1012,,,,20200601,,D5,,8.1,,,8.2,,,14.2,,3.6,대청호,1_1_20200601T021609_20200601T021604_T52SCF.tif,20200601,처_음,대청호,797.3333333,1131.333333,1119.777778,1004.222222,983,944.4444444,950.4444444,1099.111111,945.6666667,830.8888889,904.4444444,796.4444444,3
1013,1013,,,,20200608,,D5,,3,,,7.6,,,15.9,,2.7,대청호,1_1_20200606T021611_20200606T021609_T52SCF.tif,20200606,처_음,대청호,497.5555556,576.1111111,681.2222222,567.6666667,590.4444444,546.3333333,551.1111111,570.7777778,552.6666667,733.8888889,611.7777778,489.3333333,3
1014,1014,,,,20200615,,D5,,3,,,6,,,15.9,,2.4,대청호,1_1_20200616T021611_20200616T021609_T52SCF.tif,20200616,처_음,대청호,591.2222222,502.4444444,518.1111111,346.2222222,363.5555556,380.4444444,386.1111111,354.6666667,355.4444444,386.5555556,164.3333333,119.7777778,3
1015,1015,,,,20200622,,D5,,2.3,,,6.5,,,16.9,,1.9,대청호,1_1_20200621T021609_20200621T021605_T52SCF.tif,20200621,처_음,대청호,2696.111111,2580,2512.666667,2407.555556,2608.777778,3052.222222,3233.888889,3325.444444,3282.555556,4463.111111,2617.111111,1888.444444,3
1016,1016,,,,20200629,,D5,,10.7,,,6.9,,,16,,1.3,대청호,1_1_20200626T021611_20200626T021608_T52SCF.tif,20200626,처_음,대청호,7382.555556,6964,6524.444444,6255.555556,6717,6511.333333,6413.666667,6265,6311.111111,10902.33333,5140.333333,4554.666667,3
1017,1017,,,,20200706,,D5,,7,,,3.5,,,16.7,,1.6,대청호,1_1_20200706T021611_20200706T021607_T52SCF.tif,20200706,처_음,대청호,1092.111111,1215.777778,1187.333333,994.7777778,1121.111111,1315.777778,1380.777778,1518.888889,1359.777778,2716.666667,755.4444444,575,3
1018,1018,,,,20200713,,D5,,6.5,,,2.6,,,18.7,,2.1,대청호,1_1_20200711T021609_20200711T021604_T52SCF.tif,20200711,처_음,대청호,4490.777778,4453.777778,4068.666667,3640,4048.777778,4196.666667,4244.444444,4575.555556,4176.555556,15865,2147.444444,2157.555556,3
1019,1019,,,,20200720,,D5,,10.1,,,6.4,,,18.4,,1.3,대청호,1_1_20200721T021609_20200721T021604_T52SCF.tif,20200721,처_음,대청호,380.3333333,386.7777778,374.5555556,194.1111111,195,136.8888889,146.7777778,112.3333333,111.3333333,155.2222222,65.22222222,52.66666667,3
1020,1020,,,,20200727,,D5,,17.4,,,8.1,,,20.3,,1.4,대청호,1_1_20200726T021611_20200726T021608_T52SCF.tif,20200726,처_음,대청호,7422.666667,7284.444444,7084.444444,6976.444444,7376.333333,7226.111111,7187.666667,7035.111111,7153.888889,9156.111111,5301.333333,3739,3
1021,1021,,,,20200804,,D5,,21.5,,,8.9,,,22.6,,1.1,대청호,1_1_20200805T021611_20200805T021609_T52SCF.tif,20200805,처_음,대청호,11128.66667,10949.33333,10763.55556,10451.55556,10912.44444,10433.88889,10102,10691.55556,9816.111111,15521,1996.222222,2341.777778,3
1022,1022,,,,20200812,,D5,,2.3,,,8.9,,,21.4,,0.2,대청호,1_1_20200810T021609_20200810T021606_T52SCF.tif,20200810,처_음,대청호,6408.111111,6176.888889,6188,6059.111111,6633.111111,6540.444444,6618.777778,6333.333333,6503,12710.22222,3290.111111,1957.777778,3
1023,1023,,,,20200818,,D5,,20.8,,,8.8,,,23.3,,0.6,대청호,1_1_20200820T021609_20200820T021606_T52SCF.tif,20200820,처_음,대청호,437.5555556,505.1111111,607.2222222,361.7777778,400.8888889,328,348.7777778,290.2222222,293.1111111,212.7777778,119.1111111,59.77777778,2
1024,1024,,,,20200824,,D5,,13.5,,,10.1,,,23.2,,1.6,대청호,1_1_20200825T021611_20200825T021608_T52SCF.tif,20200825,처_음,대청호,261.8888889,256.3333333,387.7777778,181.5555556,233.2222222,163.2222222,160.4444444,138.7777778,135.8888889,99,60.66666667,37.44444444,0
1025,1025,,,,20200831,,D5,,9.3,,,6.7,,,23.2,,1.7,대청호,1_1_20200830T021609_20200830T021606_T52SCF.tif,20200830,처_음,대청호,6596.333333,6156.888889,6092.444444,6311.111111,6719.777778,6509.555556,6693.777778,6007.111111,6616.222222,10241.55556,5612.333333,4973.444444,3
1026,1026,,,,20200908,,D5,,9.3,,,6.8,,,23.1,,0.5,대청호,1_1_20200909T021609_20200909T022720_T52SCF.tif,20200909,처_음,대청호,11129.11111,10534.22222,9830.222222,9336,9906.333333,9259.666667,8882.666667,9070.222222,8515.777778,15785.33333,1138.222222,1379.777778,3
1027,1027,,,,20200914,,D5,,16.7,,,8.5,,,22.5,,0.8,대청호,1_1_20200914T021611_20200914T021607_T52SCF.tif,20200914,처_음,대청호,341.4444444,418.3333333,795.5555556,351.2222222,756.7777778,462.8888889,486.2222222,362,326.3333333,177.6666667,48.66666667,37.55555556,2
1028,1028,,,,20200921,,D5,,13.8,,,7.9,,,22.4,,1,대청호,1_1_20200919T021609_20200919T022509_T52SCF.tif,20200919,처_음,대청호,444.6666667,557.1111111,704.5555556,403.5555556,499.5555556,306.3333333,336,262.6666667,244.8888889,229.7777778,148.2222222,102.4444444,2
1029,1029,,,,20200928,,D5,,10.8,,,7,,,22.2,,1.1,대청호,1_1_20200929T021609_20200929T021606_T52SCF.tif,20200929,처_음,대청호,877.5555556,1039.555556,1176.666667,876.7777778,1030.888889,1077.111111,1148.888889,1241.777778,1159.333333,1917.222222,661.4444444,503.7777778,2
1030,1030,,,,20201005,,D5,,6.8,,,5.9,,,21.8,,1.6,대청호,1_1_20201004T021611_20201004T022713_T52SCF.tif,20201004,처_음,대청호,1649.333333,1387.555556,1790.444444,1590,1744.888889,1995,2188.333333,2390.888889,2363,2323.666667,2018.666667,1859,3
1031,1031,,,,20201012,,D5,,8.3,,,5.8,,,21.3,,1.5,대청호,1_1_20201014T021641_20201014T021644_T52SCF.tif,20201014,처_음,대청호,6537.222222,6408.888889,6196.444444,5828,6005.555556,6115.444444,6086.666667,6346.222222,6072.444444,7687.666667,5023.111111,4577.555556,3
1032,1032,,,,20201019,,D5,,5.4,,,7.4,,,20.5,,1.8,대청호,1_1_20201019T021719_20201019T022536_T52SCF.tif,20201019,처_음,대청호,105,226.8888889,351,196,145.8888889,51.22222222,80.88888889,74.88888889,79.44444444,69,85,66,2
1033,1033,,,,20201026,,D5,,4.6,,,7,,,19.5,,1.4,대청호,1_1_20201024T021751_20201024T022447_T52SCF.tif,20201024,처_음,대청호,124.7777778,182,322.7777778,180,124.2222222,49.88888889,52,46.22222222,25.77777778,28.11111111,37.22222222,36.11111111,0
1034,1034,,,,20201102,,D5,,4,,,6.9,,,18.4,,1.8,대청호,1_1_20201103T021851_20201103T021847_T52SCF.tif,20201103,처_음,대청호,456.6666667,419.8888889,523,358.8888889,348.5555556,331.7777778,356.4444444,283.4444444,348.5555556,436.8888889,231.3333333,205.6666667,3
1035,1035,,,,20201109,,D5,,7.1,,,7.5,,,16.9,,2.1,대청호,1_1_20201108T021859_20201108T021902_T52SCF.tif,20201108,처_음,대청호,107.1111111,213.3333333,320.2222222,205.2222222,202,134.3333333,160,165.5555556,152,137.5555556,158.6666667,135.2222222,1
1036,1036,,,,20201116,,D5,,5.1,,,7.9,,,16.3,,2.2,대청호,1_1_20201118T021959_20201118T021958_T52SCF.tif,20201118,처_음,대청호,5690.444444,5640,5945.333333,5938.666667,5712.333333,5840.555556,5968.222222,6432,5926.777778,4211.444444,2380.333333,2444.222222,3
1037,1037,,,,20201123,,D5,,3.3,,,8.1,,,15.5,,2.4,대청호,1_1_20201123T022021_20201123T022633_T52SCF.tif,20201123,처_음,대청호,294,323.8888889,389,240.7777778,198.2222222,156.6666667,144.2222222,153.3333333,115.2222222,118.1111111,77.88888889,61.66666667,3
1038,1038,,,,20201130,,D5,,4.5,,,8.4,,,14,,2.2,대청호,1_1_20201128T022039_20201128T022033_T52SCF.tif,20201128,처_음,대청호,74,189.1111111,283.4444444,146.5555556,109.7777778,48.11111111,46.22222222,62.44444444,54.22222222,31.44444444,62.55555556,54.33333333,0
1039,1039,,,,20201207,,D5,,4.7,,,8.7,,,12.5,,1.9,대청호,1_1_20201208T022059_20201208T022057_T52SCF.tif,20201208,처_음,대청호,58.88888889,177.6666667,248,123.7777778,104.8888889,52.22222222,58.66666667,43.77777778,13,13.77777778,51,39.33333333,1
1040,1040,,,,20201214,,D5,,4,,,9.1,,,11,,2.5,대청호,1_1_20201213T022111_20201213T022106_T52SCF.tif,20201213,처_음,대청호,0.222222222,14.77777778,21,244.4444444,393.6666667,551.2222222,794.1111111,726.3333333,1031.444444,1150.666667,1129.555556,1299.555556,3
1041,1041,,,,20201221,,D5,,3,,,9.8,,,9.6,,3.1,대청호,1_1_20201223T022111_20201223T022113_T52SCF.tif,20201223,처_음,대청호,2600.111111,2371.111111,2261.555556,2061.333333,2022.444444,1985.666667,1997.222222,2090.444444,1948.888889,2331.888889,1149.555556,1006.555556,2
1042,1042,,,,20201228,,D5,,2,,,10.5,,,8.9,,3.8,대청호,1_1_20201228T022109_20201228T022110_T52SCF.tif,20201228,처_음,대청호,915.4444444,813.8888889,775.7777778,696.1111111,708,701.1111111,710.6666667,736.7777778,699.7777778,1050.333333,738,709.4444444,3
1043,1043,,,,20210104,,D5,,,,,,,,,,,대청호,1_1_20210102T022111_20210102T022106_T52SCF.tif,20210102,처_음,대청호,94.33333333,126.1111111,203,113.1111111,78.11111111,56,70.66666667,94.33333333,61.44444444,57.11111111,69,58.77777778,3
